doi,title,source,nnaa_track,pmid,journal,pub_date,abstract,nnaa_compound,ai_article_type,ai_pass,ai_rationale_zh,ai_nnaa_category,ai_synthesis_method,ai_has_pathway_or_synthesis,ai_compound,fetched_at,publication_types,ai_domain_relevant,ai_has_experiment,lit_type_zh
10.1055/s-0039-1690063,Palladium-Catalyzed N-Arylation of Amino Acids and Ketoxime Peptide Ligation,crossref,chemical,,Synfacts,2020-3-18,,,research_article,true,标题涉及氨基酸的N-芳基化及肽连接，属于对氨基酸的化学修饰，可能生成非天然结构，视为NNAA相关合成。,chemical,chemical,unclear,,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0040-1705859,Palladium-Catalyzed γ-C(sp3)–H Bond Arylation of Amino Esters,crossref,chemical,,Synfacts,2020-8-18,,,research_article,true,标题明确针对氨基酸酯的γ-C(sp3)–H芳基化，属于非天然氨基酸的化学合成策略，通过C–H活化构建新C–C键。,chemical,chemical,yes,,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0039-1690062,Synthesis of α-Quaternary Chiral Amino Acids by Palladium-Catalyzed Arylation,crossref,chemical,,Synfacts,2020-3-18,,,research_article,true,标题明确合成α-季碳手性氨基酸，属于典型非天然氨基酸化学合成，符合本轨道重点。,chemical,chemical,unclear,alpha-quaternary amino acid,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0039-1690518,Palladium-Catalyzed Cross-Coupling for the Synthesis of Fluorinated Amino Acids,crossref,chemical,,Synfacts,2019-8-20,,,research_article,true,标题明确合成氟代氨基酸，如4-F-Phe等属于典型NNAA，符合化学合成轨道。,chemical,chemical,unclear,fluorinated amino acid,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0043-1773014,Palladium-Catalyzed Cross-Coupling for the Synthesis of Pyridyl Amino Acids,crossref,chemical,,Synfacts,2024-2-14,,,research_article,true,标题为吡啶基氨基酸的钯催化交叉偶联合成，属非天然芳香族氨基酸的化学制备。,chemical,chemical,yes,pyridyl amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/a-1878-8084,Construction of Quaternary Allylic Amino Acid Derivatives through Palladium-Catalyzed Allylic Alkylation Reaction of Azlactones with Vinyl Aziridine,crossref,chemical,,Synthesis,2022-6-20,,,research_article,true,通过钯催化烯丙基烷基化反应构建季碳烯丙基氨基酸衍生物，明确合成新型非天然氨基酸结构，属于化学合成方法。,chemical,chemical,yes,quaternary allylic amino acid derivatives,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/chin.200412151,Synthesis of Novel Cyclic α‐Amino Acid Derivatives via a One‐Pot Sequential Petasis Reaction/Palladium Catalyzed Process.,crossref,chemical,,ChemInform,2004-2-26,,,research_article,true,标题明确报告通过Petasis反应/钯催化一锅法合成新型环状α-氨基酸衍生物，核心产物为非天然环状α-氨基酸，含具体合成路线。,chemical,chemical,yes,cyclic α-amino acid derivatives,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1055/s-0029-1217921,"Palladium-Catalyzed Conjugate Addition to Give Aspartic Acid
Derivatives",crossref,chemical,,Synfacts,2009-9-22,,,research_article,true,呋喃类氨基酸属于非天然环状氨基酸衍生物，一锅法立体选择性合成符合NNAA化学合成定义。,chemical,chemical,yes,furanoid amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/1099-0690(200111)2001:21<4067::aid-ejoc4067>3.0.co;2-4,"Chelated Enolates of Amino Acid Esters − New and Efficient Nucleophiles for Isomerization-Free, Stereoselective Palladium-Catalyzed Allylic Substitutions",crossref,chemical,,European Journal of Organic Chemistry,2001-11,,,research_article,true,标题明确涉及氨基酸酯螯合烯醇化物作为亲核试剂用于钯催化烯丙基取代反应，属于氨基酸衍生物（NNAA前体/衍生物）的立体选择性化学合成方法学研究。,chemical,chemical,yes,amino acid esters,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1055/s-0040-1705857,Palladium-Catalyzed C–H Bond Vinylation of Amino Acids and Peptides,crossref,chemical,,Synfacts,2020-8-18,,,research_article,true,标题明确涉及氨基酸的C–H键乙烯基化，属于对天然或非天然氨基酸的化学修饰，可能生成非天然氨基酸衍生物；Synfacts为方法亮点摘要，通常反映合成方法学进展。,chemical,chemical,yes,,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0043-1763613,"Modular, Chiral-Auxiliary-Mediated Synthesis of Sterically Constrained β-Amino Acid Derivatives",crossref,chemical,,Synfacts,2023-11-15,,,research_article,true,标题为受阻β-氨基酸衍生物的手性助剂合成，β-氨基酸属NNAA，且为化学合成路线。,chemical,chemical,yes,beta-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/hlca.200590157,"Preparation ofβ2-Amino Acid Derivatives (β2hThr,β2hTrp,β2hMet,β2hPro,β2hLys, Pyrrolidine-3-carboxylic Acid) by Using DIOZ as Chiral Auxiliary",crossref,chemical,,Helvetica Chimica Acta,2005-8,,,research_article,true,标题明确列出β2-氨基酸衍生物（如β2hThr、β2hTrp等），β-氨基酸属于非天然氨基酸，采用手性辅基DIOZ合成。,chemical,chemical,unclear,"β2hThr, β2hTrp, β2hMet, β2hPro, β2hLys, pyrrolidine-3-carboxylic acid",2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/acscatal.5c02965,"Facile Asymmetric Synthesis of α,α-Disubstituted Amino Acid Derivatives with Gold Redox Catalysis Using a Chiral Auxiliary",crossref,chemical,,ACS Catalysis,2025-8-12,,,research_article,true,"标题明确指出利用金氧化还原催化和手性辅基不对称合成α,α-二取代氨基酸衍生物（α,α-disubstituted amino acid derivatives），属于NNAA化学合成范畴；摘要缺失，但标题已足够判断相关性。",chemical,chemical,unclear,"α,α-disubstituted amino acid derivatives",2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1039/a803124j,A chiral relay auxiliary for the synthesis of homochiral α-amino acids,crossref,chemical,,"Journal of the Chemical Society, Perkin Transactions 1",1998,,,research_article,true,标题明确为‘homochiral α-amino acids’的合成方法，属于NNAA化学合成。,chemical,chemical,yes,unnatural α-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1039/a800407b,Chiral relay auxiliary for the synthesis of enantiomerically pure α-amino acids,crossref,chemical,,Chemical Communications,1998,,,research_article,true,标题明确为‘enantiomerically pure α-amino acids’的不对称合成方法学研究，属于NNAA化学合成范畴。,chemical,chemical,yes,unnatural α-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/ol015743j,Chiral Auxiliary Based Approach Toward the Synthesis of C-Glycosylated Amino Acids,crossref,chemical,,Organic Letters,2001-4-5,,,research_article,true,标题明确为C-糖基化氨基酸的合成，属于非天然氨基酸修饰类型；虽摘要缺失，但标题已表明核心为NNAA化学合成，符合轨道重点。,chemical,chemical,unclear,C-glycosylated amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1080/00397910008087223,"A Chiral, Oxidatively Cleavable Auxiliary in Conjugate Additions of Lithium Amides. Preparation of Enantiomerically Pure β-Amino Acid Derivatives",crossref,chemical,,Synthetic Communications,2000-4,,,research_article,true,报道通过手性助剂实现β-氨基酸衍生物的不对称共轭加成合成，属于非天然β-氨基酸的化学合成方法。,chemical,chemical,yes,β-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/ol006614q,Synthesis of α-Substituted β-Amino Acids Using Pseudoephedrine as a Chiral Auxiliary,crossref,chemical,,Organic Letters,2000-10-12,,,research_article,true,标题明确为α-取代β-氨基酸的合成，使用伪麻黄碱为手性助剂；虽摘要缺失，但标题已表明核心为NNAA化学合成，符合轨道重点。,chemical,chemical,unclear,alpha-substituted beta-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/ol3033785,Diastereoselective Synthesis of β-Heteroaryl <i>syn</i>-α-Methyl-β-Amino Acid Derivatives via a Double Chiral Auxiliary Approach,crossref,chemical,,Organic Letters,2013-1-23,,,research_article,true,标题明确为β-杂芳基syn-α-甲基-β-氨基酸衍生物的非对映选择性合成，β-氨基酸属于NNAA，采用双手性辅助剂策略，属化学合成。,chemical,chemical,yes,β-heteroaryl syn-α-methyl-β-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/j.tetasy.2010.02.010,TiCl4 promoted menthyl ester chiral auxiliary mediated synthesis of chiral syn-β-amino esters and applications of a representative syn-β-amino ester,crossref,chemical,,Tetrahedron: Asymmetry,2010-3,,,research_article,true,"标题明确为芳香族α,α-二取代氨基酸衍生物的不对称合成，此类化合物属于典型非天然氨基酸。",chemical,chemical,yes,"deuterated and fluorinated aromatic α,α-disubstituted amino acid derivatives",2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/s0957-4166(99)00457-7,Asymmetric synthesis of quaternary α-amino acids using d-ribonolactone acetonide as chiral auxiliary,crossref,chemical,,Tetrahedron: Asymmetry,1999-10,,,research_article,true,标题明确报告以D-核糖内酯缩酮为手性辅助剂的季碳α-氨基酸不对称合成，属于非天然季碳氨基酸的化学合成路线研究。,chemical,chemical,yes,quaternary α-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/chir.1057,Development of an improved automated gas‐chromatographic chiral analysis system: Application to non‐natural amino acids and natural protein hydrolysates,crossref,chemical,,Chirality,2001-1,,,research_article,true,标题明确提及非天然氨基酸（non-natural amino acids）的气相色谱手性分析系统开发，属于NNAA分析方法研究；摘要为空，细节不足，但标题已足够判断相关性，标记为unclear。,chemical,unclear,unclear,non-natural amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0040-1719976,Chiral Phosphoric Acid-Catalyzed Synthesis of α-Amino Esters,crossref,chemical,,Synfacts,2021-9-17,,,research_article,true,标题为手性磷酸催化合成α-氨基酯，属于非天然α-氨基酸衍生物的不对称有机催化合成。,chemical,chemical,yes,alpha-amino esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0043-1774972,Chiral Phenanthroline-Potassium-Catalyzed Synthesis of Axially Chiral Biaryl δ-Amino Acid Derivatives,crossref,chemical,,Synfacts,2024-8-16,,,research_article,true,标题明确合成轴手性联芳基δ-氨基酸衍生物，δ-氨基酸属于非天然氨基酸，且为核心合成目标。,chemical,chemical,yes,axially chiral biaryl δ-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/a-2497-0213,Synthesis of Chiral α-Amino Acid Derivatives via Chiral Photocatalyzed Deracemization of NCAs,crossref,chemical,,Synfacts,2025-1-28,,,research_article,true,标题明确通过手性光催化对NCA（N-羧基环内酸酐）去消旋化合成手性α-氨基酸衍生物，属于化学合成NNAA。,chemical,chemical,yes,chiral alpha-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/j.jbbm.2004.02.004,Chiral separation of natural and unnatural amino acid derivatives by micro-HPLC on a Ristocetin A stationary phase,crossref,chemical,,Journal of Biochemical and Biophysical Methods,2004-10,,,research_article,true,文章研究天然与非天然氨基酸衍生物在Ristocetin A固定相上的手性分离，明确涉及非天然氨基酸（unnatural amino acid derivatives），属于NNAA分析/制备相关研究；摘要缺失，具体合成/分离细节需全文确认。,chemical,unclear,unclear,unnatural amino acid derivatives,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1055/a-2558-0631,Asymmetric Strecker Synthesis for the Synthesis of α-Amino Nitriles,crossref,chemical,,Synfacts,2025-4-22,,,research_article,true,Strecker合成是制备α-氨基酸的经典化学方法，标题明确用于合成α-氨基腈（氨基酸前体），属于NNAA化学合成。,chemical,chemical,yes,alpha-amino nitriles,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/cctc.200900301,Enantioselective Organocatalytic Strecker Reactions in the Synthesis of α‐Amino Acids,crossref,chemical,,ChemCatChem,2010-4,,,research_article,true,文章明确报告了不对称有机催化Strecker反应用于合成α-氨基酸，标题直接指向NNAA化学合成方法学，属于核心合成路线研究。,chemical,chemical,yes,alpha-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1016/s0040-4039(00)78540-6,Asymmetric strecker synthesis using enantiopure sulfinimines: A convenient synthesis of α-amino acids,crossref,chemical,,Tetrahedron Letters,1994-12,,,research_article,true,标题明确报告利用手性亚磺酰亚胺的不对称Strecker合成制备α-氨基酸，虽提及α-氨基酸通用名，但Strecker合成方法学可用于制备多种NNAA，且标题强调不对称合成方法学，属于NNAA化学合成路线报告。,chemical,chemical,yes,α-amino acid,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/adsc.201000666,Organocatalytic Enantioselective Strecker Synthesis of α‐Quaternary α‐Trifluoromethyl Amino Acids,crossref,chemical,,Advanced Synthesis & Catalysis,2010-12-5,,,research_article,true,文章报告有机催化对映选择性Strecker合成α-季碳α-三氟甲基氨基酸，核心产物为含CF₃的非天然季碳氨基酸，属于NNAA不对称化学合成范畴。,chemical,chemical,yes,α-quaternary α-trifluoromethyl amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/chin.200631083,Solvent‐Controlled Asymmetric Strecker Reaction: Stereoselective Synthesis of α‐Trifluoromethylated α‐Amino Acids.,crossref,chemical,,ChemInform,2006-7-11,,,research_article,true,标题明确报告通过溶剂控制不对称Strecker反应立体选择性合成α-三氟甲基-α-氨基酸，属于典型NNAA化学合成。,chemical,chemical,yes,α-trifluoromethyl-α-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/jlac.199619961126,Asymmetric Strecker Synthesis of the Four α‐Quaternary 1‐Amino‐2‐methylcyclohexanecarboxylic Acids,crossref,chemical,,Liebigs Annalen,1996-11,,,research_article,true,标题明确描述四种α-季碳1-氨基-2-甲基环己烷羧酸的不对称Strecker合成，此类环烷基取代α-氨基酸属于典型非天然氨基酸。,chemical,chemical,yes,1-amino-2-methylcyclohexanecarboxylic acid,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/s0957-4166(02)00868-6,"Cyclobutane amino acids (CBAAs): asymmetric Strecker synthesis of enantiopure cis- and trans-2,4-methanovalines",crossref,chemical,,Tetrahedron: Asymmetry,2003-2,,,research_article,true,"标题明确报告环丁烷氨基酸（CBAAs）的不对称Strecker合成，目标产物为顺/反式2,4-甲缬氨酸等非天然氨基酸，属于NNAA化学合成路线研究。",chemical,chemical,yes,"cis-2,4-methanovaline, trans-2,4-methanovaline, cyclobutane amino acids",2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1021/jo001179z,Applications of the Sulfinimine-Mediated Asymmetric Strecker Synthesis to the Synthesis of α-Alkyl α-Amino Acids,crossref,chemical,,The Journal of Organic Chemistry,2000-11-17,,,research_article,true,标题明确报告利用亚磺酰亚胺介导的不对称Strecker合成制备α-烷基α-氨基酸，属于NNAA化学合成范畴，摘要缺失但标题已足够判断。,chemical,chemical,unclear,alpha-alkyl alpha-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/s0928-0987(97)86312-9,Asymmetric strecker synthesis of all four α-quarternary 1-amino-2-methyl-cyclohexanecarboxylic acids,crossref,chemical,,European Journal of Pharmaceutical Sciences,1996-9,,,research_article,true,标题明确报告对四种α-季碳1-氨基-2-甲基环己烷羧酸（α-quaternary cyclic amino acids）的不对称Strecker合成，属于非天然α-氨基酸的手性化学合成，符合NNAA化学合成范畴。,chemical,chemical,yes,1-amino-2-methylcyclohexanecarboxylic acid,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/ejoc.202100418,One‐Pot Synthesis of α‐Amino Nitrile Units through Alkylative Strecker Cyanation from Formamides,crossref,chemical,,European Journal of Organic Chemistry,2021-7-6,,,research_article,true,标题为α-氨基腈的一锅法合成，氨基腈是α-氨基酸前体，该方法可用于制备非天然α-氨基酸。,chemical,chemical,yes,α-amino nitriles,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/chin.200335226,"Asymmetric Strecker Route Toward the Synthesis of Biologically Active α,α‐Disubstituted α‐Amino Acids",crossref,chemical,,ChemInform,2003-8-4,,,research_article,true,"标题明确报告通过不对称Strecker反应合成具有生物活性的α,α-二取代α-氨基酸（NNAA），属于NNAA化学合成路线研究。",chemical,chemical,yes,"α,α-disubstituted α-amino acids",2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/j.tetasy.2006.06.004,"The efficient synthesis of (3R,5R)-5-hydroxypiperazic acid and its diastereomer using Lewis acid-promoted diastereoselective Strecker synthesis",crossref,chemical,,Tetrahedron: Asymmetry,2006-7,,,research_article,true,"标题明确报告(3R,5R)-5-羟基哌嗪酸及其非对映异构体的合成（Lewis酸促进的非对称Strecker反应），羟基哌嗪酸为非天然氨基酸，属于NNAA化学合成研究。",chemical,chemical,yes,"(3R,5R)-5-hydroxypiperazic acid",2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1021/ol0061891,"Synthesis of Enantiopure α,α-Disubstituted Amino Acids from the Asymmetric Strecker Reaction Products of Aldehydes",crossref,chemical,,Organic Letters,2000-7-8,,,research_article,true,"标题明确为对映纯α,α-二取代氨基酸的合成，基于不对称Strecker反应，属NNAA化学合成；摘要缺失但标题含明确氨基酸名称。",chemical,chemical,unclear,"alpha,alpha-disubstituted amino acids",2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/j.tetasy.2004.06.003,"Asymmetric Strecker synthesis of enantiopure 2,4-ethanothreonines",crossref,chemical,,Tetrahedron: Asymmetry,2004-7,,,research_article,true,"标题明确报告2,4-乙桥苏氨酸（2,4-ethanothreonines）的不对称Strecker合成，该化合物为苏氨酸的桥环类似物，属于非天然氨基酸的化学合成研究。",chemical,chemical,yes,"2,4-ethanothreonines",2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1021/jo0607717,"Concise Synthesis of Enantiopure α-Trifluoromethyl Alanines, Diamines, and Amino Alcohols via the Strecker-type Reaction",crossref,chemical,,The Journal of Organic Chemistry,2006-8-11,,,research_article,true,标题明确为α-三氟甲基丙氨酸等非天然氨基酸的Strecker型不对称合成，虽摘要缺失，但标题信息足以判断为核心NNAA化学合成研究。,chemical,chemical,unclear,α-trifluoromethyl alanines,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/jo000559h,Concise Asymmetric Synthesis of β-Hydroxy α-Amino Acids Using the Sulfinimine-Mediated Asymmetric Strecker Synthesis:  Phenylserine and β-Hydroxyleucine,crossref,chemical,,The Journal of Organic Chemistry,2000-10-4,,,research_article,true,标题明确报告了β-羟基α-氨基酸（苯基丝氨酸和β-羟基亮氨酸）的不对称合成，属于非天然氨基酸的化学合成研究，采用磺亚胺介导的不对称Strecker合成。,chemical,chemical,yes,"phenylserine, beta-hydroxyleucine",2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1038/nature08484,Scaleable catalytic asymmetric Strecker syntheses of unnatural α-amino acids,crossref,chemical,,Nature,2009-10,,,research_article,true,标题明确指出为非天然α-氨基酸的不对称Strecker合成，属于NNAA化学合成方法学研究。,chemical,chemical,yes,unnatural alpha-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-2006-941788,Asymmetric Strecker Reaction Catalyzed by a Brønsted Acid,crossref,chemical,,Synfacts,2006-6,,,research_article,true,Strecker反应是合成α-氨基酸的经典方法，不对称版本用于制备非天然氨基酸，标题表明涉及手性催化合成。,chemical,chemical,unclear,α-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-2008-1078541,Dynamic Kinetic Resolution of α-Amino Acid Esters,crossref,chemical,,Synfacts,2008-7-24,,,research_article,true,标题明确涉及α-氨基酸酯的动态动力学拆分，属于非天然氨基酸化学合成范畴；虽无摘要，但标题已表明核心为NNAA不对称合成方法。,chemical,chemical,yes,α-amino acid esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0041-1737514,Dynamic Kinetic Resolution to Access α-Amino Acid Esters,crossref,chemical,,Synfacts,2022-1-18,,,research_article,true,标题为通过动态动力学拆分获取α-氨基酸酯，属于非天然氨基酸的立体选择性合成方法。,chemical,chemical,yes,alpha-amino acid esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/s0957-4166(00)00108-7,Dynamic kinetic resolution: synthesis of optically active α-amino acid derivatives,crossref,chemical,,Tetrahedron: Asymmetry,2000-5,,,research_article,true,标题明确报告了通过动态动力学拆分合成光学活性α-氨基酸衍生物，属于NNAA化学合成方法学研究。,chemical,chemical,yes,α-amino acid derivatives,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1021/jo902034x,Synthesis of Optically Active Amino Acid Derivatives via Dynamic Kinetic Resolution,crossref,chemical,,The Journal of Organic Chemistry,2009-11-17,,,research_article,true,标题明确指出通过动态动力学拆分合成光学活性氨基酸衍生物，属于NNAA不对称合成范畴，且为研究论文，含具体合成方法学内容。,chemical,chemical,yes,amino acid derivatives,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/adsc.201100389,<scp>L</scp>‐Amino Acid Amides <i>via</i> Dynamic Kinetic Resolution,crossref,chemical,,Advanced Synthesis & Catalysis,2011-8-29,,,research_article,true,标题明确报告通过动态动力学拆分制备L-氨基酸酰胺，核心产物为氨基酸衍生物，属于NNAA化学合成/手性制备范畴。,chemical,chemical,yes,L-amino acid amides,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1055/s-2006-934446,Kinetic Resolution of α-Amino Acid Derivatives,crossref,chemical,,Synfacts,2006-5,,,research_article,true,标题明确为α-氨基酸衍生物的动力学拆分，涉及非天然氨基酸的立体选择性制备方法。,chemical,chemical,unclear,α-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1039/c4cc01125b,Dynamic kinetic resolution of dehydrocoronamic acid,crossref,chemical,,Chem. Commun.,2014,,,research_article,true,脱氢冠氨酸（dehydrocoronamic acid）是一种非蛋白源性环丙基氨基酸，属于非天然氨基酸；动态动力学拆分是其不对称合成的关键步骤。,chemical,chemical,yes,dehydrocoronamic acid,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/ejoc.200800253,Dynamic Kinetic Resolution of α‐Amino Acid Esters in the Presence of Aldehydes,crossref,chemical,,European Journal of Organic Chemistry,2008-6-23,,,research_article,true,标题明确涉及α-氨基酸酯的动态动力学拆分，属于非天然氨基酸的不对称化学合成方法。,chemical,chemical,yes,α-amino acid esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/anie.199510231,First Dynamic Kinetic Resolution of Racemic α‐Amino Aldehydes,crossref,chemical,,Angewandte Chemie International Edition in English,1995-5-15,,,research_article,true,研究外消旋α-氨基醛的动态动力学拆分，直接涉及非天然α-氨基酸前体的不对称合成，属于化学合成范畴。,chemical,chemical,yes,α-amino aldehydes,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/anie.201507273,Recyclable Ligands for the Non‐Enzymatic Dynamic Kinetic Resolution of Challenging α‐Amino Acids,crossref,chemical,,Angewandte Chemie International Edition,2015-9-14,,,research_article,true,标题明确提及α-氨基酸的非酶促动态动力学拆分（DKR），属于NNAA化学合成/手性制备范畴；摘要为空，无法进一步确认细节，但标题已足够支持相关性判断。,chemical,chemical,unclear,alpha-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0030-1259450,Phosphoric Acid Catalyzed Dynamic Kinetic Resolution of Azlactones,crossref,chemical,,Synfacts,2011-2-16,,,research_article,true,磷酸催化azlactones的动态动力学拆分，azlactone是α-氨基酸衍生物前体，该方法常用于非天然α-氨基酸合成。,chemical,chemical,yes,α-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1055/s-0029-1219102,"Asymmetric Synthesis of Cyclic Amino Alcohols via Dynamic
Kinetic Resolution",crossref,chemical,,Synfacts,2010-1-21,,,research_article,true,催化对映选择性合成环状α-氨基酸，若为非天然环状结构（如pipecolic acid类似物）则属NNAA；标题明确为cyclic α-amino acids，通常指非蛋白源类型。,chemical,chemical,yes,cyclic α-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1055/s-0040-1719944,Biocatalytic Dynamic Kinetic Resolution Toward β-Branched Aromatic α-Amino Acids,crossref,chemical,,Synfacts,2021-7-20,,,research_article,true,标题为β-支链芳香族α-氨基酸的生物催化动态动力学拆分，属于酶法合成非天然氨基酸，符合enzymatic类别。,enzymatic,enzymatic,yes,beta-branched aromatic alpha-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0032-1317876,Access to Quaternary Amino Acids via Dynamic Kinetic Resolution of Azlactones,crossref,chemical,,Synfacts,2012-12-17,,,research_article,true,标题明确通过氮杂环丙酮动态动力学拆分制备季碳氨基酸，属于非天然氨基酸化学合成。,chemical,chemical,yes,quaternary amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/j.tetasy.2012.06.020,Naphthyl-l-α-amino acids via chemo-enzymatic dynamic kinetic resolution,crossref,chemical,,Tetrahedron: Asymmetry,2012-7,,,research_article,true,标题明确通过化学-酶法动态动力学拆分制备萘基-L-α-氨基酸，属于非天然芳香族氨基酸的合成。,hybrid,hybrid,yes,naphthyl-l-α-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0033-1339393,Ruthenium-Catalyzed Dynamic Kinetic Resolution of β-Amino-α-Hydroxy Esters,crossref,chemical,,Synfacts,2013-7-18,,,research_article,true,标题涉及β-氨基-α-羟基酯的动力学拆分，该类化合物属于β-氨基酸衍生物，符合NNAA化学合成范畴。,chemical,chemical,yes,β-amino-α-hydroxy esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/acsomega.9b01537,"Practical Method for Preparation of (<i>S</i>)-2-Amino-5,5,5-trifluoropentanoic Acid via Dynamic Kinetic Resolution",crossref,chemical,,ACS Omega,2019-7-9,,,research_article,true,"标题明确报告通过动态动力学拆分制备(S)-2-氨基-5,5,5-三氟戊酸（一种含三氟甲基的非天然α-氨基酸），属于NNAA化学合成路线研究。摘要缺失但标题信息已足够判断。",chemical,chemical,yes,"(S)-2-amino-5,5,5-trifluoropentanoic acid",2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1016/j.tibtech.2004.01.005,Chemoenzymatic dynamic kinetic resolution,crossref,chemical,,Trends in Biotechnology,2004-3,,,review,true,综述化学酶法动态动力学拆分（DKR），该方法是制备手性氨基酸（包括非天然氨基酸）的重要策略，涵盖合成方法学内容，对NNAA化学/酶法合成数据库有参考价值。,hybrid,hybrid,yes,,2026-07-23 18:45:34,journal article,true,no,综述
10.1002/adsc.201100360,Dynamic Kinetic Resolution of α‐Aminonitriles to Form Chiral α‐Amino Acids,crossref,chemical,,Advanced Synthesis & Catalysis,2011-8-26,,,research_article,true,标题明确报告通过动态动力学拆分（DKR）合成手性α-氨基酸，核心产物为α-氨基酸类化合物，属于NNAA化学合成范畴，含具体合成方法学。,chemical,chemical,yes,chiral α-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/cctc.201000330,Dynamic Kinetic Resolution of Amines and Amino Acids by Enzyme–Metal Cocatalysis,crossref,chemical,,ChemCatChem,2010-12-16,,,research_article,true,文章研究酶-金属协同催化对胺类和氨基酸的动态动力学拆分，涉及氨基酸的不对称制备方法，属于NNAA酶化学联用合成范畴。,hybrid,hybrid,yes,amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
